Finding best cluster expansion...
done!
Finding best cluster expansion...
2 59 6 1 1 0.00533869
2 59 8 0 1 0.00455548
2 59 8 1 1 0.00488442
2 59 10 0 1 0.00442213
2 59 10 1 1 0.00464871
2 59 14 0 1 0.00449219
2 59 14 1 1 0.00469765
2 59 14 3 1 0.00447653
2 59 18 0 1 0.00473722
2 59 18 1 1 0.0050607
2 59 18 3 1 0.00479241
2 59 18 6 1 0.00471639
2 59 21 0 1 0.00485311
2 59 21 1 1 0.00521629
2 59 21 3 1 0.00496694
2 59 21 6 1 0.00486149
2 59 21 9 1 0.00477206
2 59 23 0 1 0.00533824
2 59 23 1 1 0.00588426
2 59 23 3 1 0.00561226
2 59 23 6 1 0.00550901
2 59 23 9 1 0.00541301
2 59 23 11 1 0.00470059
2 59 27 0 1 0.00537825
2 59 27 1 1 0.00590265
2 59 27 3 1 0.00592733
2 59 27 6 1 0.00605301
2 59 27 9 1 0.00577975
2 59 27 11 1 0.00495488
2 59 27 15 1 0.00515194
2 59 31 0 1 0.00531086
2 59 31 1 1 0.00581889
2 59 31 3 1 0.00570047
2 59 31 6 1 0.0059392
2 59 31 9 1 0.00596198
2 59 31 11 1 0.00556696
2 59 31 15 1 0.00588989
2 59 31 19 1 0.00567698
2 59 33 0 1 0.0050991
2 59 33 1 1 0.0055203
2 59 33 3 1 0.00540307
2 59 33 6 1 0.00569112
2 59 33 9 1 0.00593407
2 59 33 11 1 0.00577795
2 59 33 15 1 0.00617668
2 59 33 19 1 0.00609
2 59 33 22 1 0.00646498
2 59 39 0 1 0.0063734
2 59 39 1 1 0.00638304
2 59 39 3 1 0.00623413
2 59 39 6 1 0.00664657
2 59 39 9 1 0.00697877
2 59 39 11 1 0.00659759
2 59 39 15 1 0.00725264
2 59 39 19 1 0.00652786
2 59 39 22 1 0.006825
2 59 39 32 1 4.25353e+37
2 59 44 0 1 0.00726448
2 59 44 1 1 0.0070954
2 59 44 3 1 0.00686797
2 59 44 6 1 0.00754461
2 59 44 9 1 0.00784216
2 59 44 11 1 0.00783116
2 59 44 15 1 0.00866953
2 59 44 19 1 0.00761053
2 59 44 22 1 0.00676573
2 59 44 32 1 4.25353e+37
2 59 49 0 1 0.00723495
2 59 49 1 1 0.00712394
2 59 49 3 1 0.00700612
2 59 49 6 1 0.00769504
2 59 49 9 1 0.0079957
2 59 49 11 1 0.007463
2 59 49 15 1 0.00834334
2 59 49 19 1 0.0075913
2 59 49 22 1 0.00697315
2 59 49 32 1 4.25353e+37
2 59 54 0 1 0.00662383
2 59 54 1 1 0.00707584
2 59 54 3 1 0.00704748
2 59 54 6 1 0.00749616
2 59 54 9 1 0.00744091
2 59 54 11 1 0.00738219
2 59 54 15 1 0.00811675
2 59 54 19 1 0.00777231
2 59 54 22 1 0.00783056
2 59 54 32 1 4.25353e+37
2 59 60 0 1 0.00567063
2 59 60 1 1 0.00609049
2 59 60 3 1 0.00661804
2 59 60 6 1 0.00748204
2 59 60 9 1 0.00761049
2 59 60 11 1 0.00815611
2 59 60 15 1 0.00970263
2 59 60 19 1 0.00815309
2 59 60 22 1 0.00902841
2 59 60 32 1 4.25353e+37
2 59 65 0 1 0.00682055
2 59 65 1 1 0.00722397
2 59 65 3 1 0.00756337
2 59 65 6 1 0.00880326
2 59 65 9 1 0.009467
2 59 65 11 1 0.00940922
2 59 65 15 1 0.00967912
2 59 65 19 1 0.00678703
2 59 65 22 1 4.25353e+37
2 59 72 0 1 0.00681566
2 59 72 1 1 0.00676773
2 59 72 3 1 0.00720479
2 59 72 6 1 0.00888391
2 59 72 9 1 0.00968227
2 59 72 11 1 0.0112597
2 59 72 15 1 4.25353e+37
2 59 75 0 1 0.0071066
2 59 75 1 1 0.00814156
2 59 75 3 1 0.00843127
2 59 75 6 1 0.0102294
2 59 75 9 1 4.25353e+37
2 59 81 0 1 0.00591074
2 59 81 1 1 0.00702007
2 59 81 3 1 0.00762946
2 59 81 6 1 4.25353e+37
2 59 85 0 1 0.00764094
2 59 85 1 1 0.00993543
2 59 85 3 1 4.25353e+37
2 59 90 0 1 4.25353e+37
2 60 0 0 1 0.00572823
2 60 1 0 1 0.00460638
2 60 3 0 1 0.00521338
2 60 6 0 1 0.00515
2 60 6 1 1 0.00532251
2 60 8 0 1 0.00461319
2 60 8 1 1 0.00491008
2 60 10 0 1 0.00459326
2 60 10 1 1 0.00473035
2 60 14 0 1 0.00472802
2 60 14 1 1 0.00480862
2 60 14 3 1 0.0046096
2 60 18 0 1 0.00462532
2 60 18 1 1 0.00491124
2 60 18 3 1 0.00470554
2 60 18 6 1 0.00450359
2 60 21 0 1 0.00471708
2 60 21 1 1 0.00505242
2 60 21 3 1 0.00487669
2 60 21 6 1 0.00460305
2 60 21 9 1 0.00469987
2 60 23 0 1 0.00521488
2 60 23 1 1 0.00572487
2 60 23 3 1 0.00553185
2 60 23 6 1 0.00522444
2 60 23 9 1 0.0052955
2 60 23 11 1 0.00466178
2 60 27 0 1 0.00527416
2 60 27 1 1 0.00577422
2 60 27 3 1 0.00578573
2 60 27 6 1 0.00566897
2 60 27 9 1 0.00561966
2 60 27 11 1 0.00488935
2 60 27 15 1 0.00500105
2 60 31 0 1 0.00516975
2 60 31 1 1 0.00562814
2 60 31 3 1 0.00555776
2 60 31 6 1 0.00560424
2 60 31 9 1 0.00578265
2 60 31 11 1 0.00552597
2 60 31 15 1 0.0056493
2 60 31 19 1 0.00541552
2 60 33 0 1 0.00501126
2 60 33 1 1 0.00539929
2 60 33 3 1 0.00533209
2 60 33 6 1 0.00545859
2 60 33 9 1 0.00579089
2 60 33 11 1 0.00578697
2 60 33 15 1 0.00595058
2 60 33 19 1 0.00585833
2 60 33 22 1 0.00631687
2 60 39 0 1 0.00620354
2 60 39 1 1 0.00622083
2 60 39 3 1 0.00611447
2 60 39 6 1 0.00642897
2 60 39 9 1 0.00679604
2 60 39 11 1 0.00665278
2 60 39 15 1 0.00711283
2 60 39 19 1 0.00629815
2 60 39 22 1 0.00666348
2 60 39 32 1 4.25353e+37
2 60 44 0 1 0.00674056
2 60 44 1 1 0.00667503
2 60 44 3 1 0.00653317
2 60 44 6 1 0.00702906
2 60 44 9 1 0.00739481
2 60 44 11 1 0.00779768
2 60 44 15 1 0.00852039
2 60 44 19 1 0.00769376
2 60 44 22 1 0.00690208
2 60 44 32 1 4.25353e+37
2 60 49 0 1 0.00685095
2 60 49 1 1 0.00680691
2 60 49 3 1 0.00675812
2 60 49 6 1 0.00732424
2 60 49 9 1 0.00761561
2 60 49 11 1 0.00747339
2 60 49 15 1 0.00838619
2 60 49 19 1 0.00772915
2 60 49 22 1 0.00717633
2 60 49 32 1 4.25353e+37
2 60 54 0 1 0.00642741
2 60 54 1 1 0.00691495
2 60 54 3 1 0.00694414
2 60 54 6 1 0.00735521
2 60 54 9 1 0.0073811
2 60 54 11 1 0.00751933
2 60 54 15 1 0.00837998
2 60 54 19 1 0.0078778
2 60 54 22 1 0.00804917
2 60 54 32 1 4.25353e+37
2 60 60 0 1 0.00552299
2 60 60 1 1 0.00598376
2 60 60 3 1 0.00651168
2 60 60 6 1 0.00734844
2 60 60 9 1 0.00762594
2 60 60 11 1 0.00816791
2 60 60 15 1 0.00996435
2 60 60 19 1 0.00843684
2 60 60 22 1 0.00962667
2 60 60 32 1 4.25353e+37
2 60 65 0 1 0.00670644
2 60 65 1 1 0.00718891
2 60 65 3 1 0.00758739
2 60 65 6 1 0.0087094
2 60 65 9 1 0.00940138
2 60 65 11 1 0.00950983
2 60 65 15 1 0.0100874
2 60 65 19 1 0.0073434
2 60 65 22 1 4.25353e+37
2 60 72 0 1 0.00578869
2 60 72 1 1 0.00595666
2 60 72 3 1 0.00647963
2 60 72 6 1 0.00799706
2 60 72 9 1 0.00837965
2 60 72 11 1 4.25353e+37
2 60 75 0 1 0.00542159
2 60 75 1 1 0.00718591
2 60 75 3 1 0.00785965
2 60 75 6 1 0.00934653
2 60 75 9 1 4.25353e+37
2 60 81 0 1 0.00469298
2 60 81 1 1 0.00606678
2 60 81 3 1 0.00638898
2 60 81 6 1 4.25353e+37
2 60 85 0 1 4.25353e+37
2 61 0 0 1 0.00572823
2 61 1 0 1 0.00460638
2 61 3 0 1 0.00521338
2 61 6 0 1 0.00515
2 61 6 1 1 0.00532251
2 61 8 0 1 0.00461319
2 61 8 1 1 0.00491008
2 61 10 0 1 0.00459326
2 61 10 1 1 0.00473035
2 61 14 0 1 0.00472802
2 61 14 1 1 0.00480862
2 61 14 3 1 0.0046096
2 61 18 0 1 0.00462532
2 61 18 1 1 0.00491124
2 61 18 3 1 0.00470554
2 61 18 6 1 0.00450359
2 61 21 0 1 0.00471708
2 61 21 1 1 0.00505242
2 61 21 3 1 0.00487669
2 61 21 6 1 0.00460305
2 61 21 9 1 0.00469987
2 61 23 0 1 0.00521488
2 61 23 1 1 0.00572487
2 61 23 3 1 0.00553185
2 61 23 6 1 0.00522444
2 61 23 9 1 0.0052955
2 61 23 11 1 0.00466178
2 61 27 0 1 0.00527416
2 61 27 1 1 0.00577422
2 61 27 3 1 0.00578573
2 61 27 6 1 0.00566897
2 61 27 9 1 0.00561966
2 61 27 11 1 0.00488935
2 61 27 15 1 0.00500105
2 61 31 0 1 0.00516975
2 61 31 1 1 0.00562814
2 61 31 3 1 0.00555776
2 61 31 6 1 0.00560424
2 61 31 9 1 0.00578265
2 61 31 11 1 0.00552597
2 61 31 15 1 0.0056493
2 61 31 19 1 0.00541552
2 61 33 0 1 0.00501126
2 61 33 1 1 0.00539929
2 61 33 3 1 0.00533209
2 61 33 6 1 0.00545859
2 61 33 9 1 0.00579089
2 61 33 11 1 0.00578697
2 61 33 15 1 0.00595058
2 61 33 19 1 0.00585833
2 61 33 22 1 0.00631687
2 61 39 0 1 0.00620354
2 61 39 1 1 0.00622083
2 61 39 3 1 0.00611447
2 61 39 6 1 0.00642897
2 61 39 9 1 0.00679604
2 61 39 11 1 0.00665278
2 61 39 15 1 0.00711283
2 61 39 19 1 0.00629815
2 61 39 22 1 0.00666348
2 61 39 32 1 4.25353e+37
2 61 44 0 1 0.00674056
2 61 44 1 1 0.00667503
2 61 44 3 1 0.00653317
2 61 44 6 1 0.00702906
2 61 44 9 1 0.00739481
2 61 44 11 1 0.00779768
2 61 44 15 1 0.00852039
2 61 44 19 1 0.00769376
2 61 44 22 1 0.00690208
2 61 44 32 1 4.25353e+37
2 61 49 0 1 0.00685095
2 61 49 1 1 0.00680691
2 61 49 3 1 0.00675812
2 61 49 6 1 0.00732424
2 61 49 9 1 0.00761561
2 61 49 11 1 0.00747339
2 61 49 15 1 0.00838619
2 61 49 19 1 0.00772915
2 61 49 22 1 0.00717633
2 61 49 32 1 4.25353e+37
2 61 54 0 1 0.00642741
2 61 54 1 1 0.00691495
2 61 54 3 1 0.00694414
2 61 54 6 1 0.00735521
2 61 54 9 1 0.0073811
2 61 54 11 1 0.00751933
2 61 54 15 1 0.00837998
2 61 54 19 1 0.0078778
2 61 54 22 1 0.00804917
2 61 54 32 1 4.25353e+37
2 61 60 0 1 0.00552299
2 61 60 1 1 0.00598376
2 61 60 3 1 0.00651168
2 61 60 6 1 0.00734844
2 61 60 9 1 0.00762594
2 61 60 11 1 0.00816791
2 61 60 15 1 0.00996435
2 61 60 19 1 0.00843684
2 61 60 22 1 0.00962667
2 61 65 0 1 0.00670644
2 61 65 1 1 0.00718891
2 61 65 3 1 0.00758739
2 61 65 6 1 0.0087094
2 61 65 9 1 0.00940138
2 61 65 11 1 0.00950983
2 61 65 15 1 0.0100874
2 61 65 19 1 0.0073434
2 61 65 22 1 4.25353e+37
2 61 72 0 1 0.00578869
2 61 72 1 1 0.00595666
2 61 72 3 1 0.00647963
2 61 72 6 1 0.00799706
2 61 72 9 1 0.00837965
2 61 72 11 1 4.25353e+37
2 61 75 0 1 0.00542159
2 61 75 1 1 0.00718591
2 61 75 3 1 0.00785965
2 61 75 6 1 0.00934653
2 61 75 9 1 4.25353e+37
2 61 81 0 1 0.00469298
2 61 81 1 1 0.00606678
2 61 81 3 1 0.00638898
2 61 81 6 1 4.25353e+37
2 61 85 0 1 4.25353e+37
2 62 0 0 1 0.00572823
2 62 1 0 1 0.00460638
2 62 3 0 1 0.00521338
2 62 6 0 1 0.00515
2 62 6 1 1 0.00532251
2 62 8 0 1 0.00461319
2 62 8 1 1 0.00491008
2 62 10 0 1 0.00459326
2 62 10 1 1 0.00473035
2 62 14 0 1 0.00472802
2 62 14 1 1 0.00480862
2 62 14 3 1 0.0046096
2 62 18 0 1 0.00462532
2 62 18 1 1 0.00491124
2 62 18 3 1 0.00470554
2 62 18 6 1 0.00450359
2 62 21 0 1 0.00471708
2 62 21 1 1 0.00505242
2 62 21 3 1 0.00487669
2 62 21 6 1 0.00460305
2 62 21 9 1 0.00469987
2 62 23 0 1 0.00521488
2 62 23 1 1 0.00572487
2 62 23 3 1 0.00553185
2 62 23 6 1 0.00522444
2 62 23 9 1 0.0052955
2 62 23 11 1 0.00466178
2 62 27 0 1 0.00527416
2 62 27 1 1 0.00577422
2 62 27 3 1 0.00578573
2 62 27 6 1 0.00566897
2 62 27 9 1 0.00561966
2 62 27 11 1 0.00488935
2 62 27 15 1 0.00500105
2 62 31 0 1 0.00516975
2 62 31 1 1 0.00562814
2 62 31 3 1 0.00555776
2 62 31 6 1 0.00560424
2 62 31 9 1 0.00578265
2 62 31 11 1 0.00552597
2 62 31 15 1 0.0056493
2 62 31 19 1 0.00541552
2 62 33 0 1 0.00501126
2 62 33 1 1 0.00539929
2 62 33 3 1 0.00533209
2 62 33 6 1 0.00545859
2 62 33 9 1 0.00579089
2 62 33 11 1 0.00578697
2 62 33 15 1 0.00595058
2 62 33 19 1 0.00585833
2 62 33 22 1 0.00631687
2 62 39 0 1 0.00620354
2 62 39 1 1 0.00622083
2 62 39 3 1 0.00611447
2 62 39 6 1 0.00642897
2 62 39 9 1 0.00679604
2 62 39 11 1 0.00665278
2 62 39 15 1 0.00711283
2 62 39 19 1 0.00629815
2 62 39 22 1 0.00666348
2 62 39 32 1 4.25353e+37
2 62 44 0 1 0.00674056
2 62 44 1 1 0.00667503
2 62 44 3 1 0.00653317
2 62 44 6 1 0.00702906
2 62 44 9 1 0.00739481
2 62 44 11 1 0.00779768
2 62 44 15 1 0.00852039
2 62 44 19 1 0.00769376
2 62 44 22 1 0.00690208
2 62 44 32 1 4.25353e+37
2 62 49 0 1 0.00685095
2 62 49 1 1 0.00680691
2 62 49 3 1 0.00675812
2 62 49 6 1 0.00732424
2 62 49 9 1 0.00761561
2 62 49 11 1 0.00747339
2 62 49 15 1 0.00838619
2 62 49 19 1 0.00772915
2 62 49 22 1 0.00717633
2 62 49 32 1 4.25353e+37
2 62 54 0 1 0.00642741
2 62 54 1 1 0.00691495
2 62 54 3 1 0.00694414
2 62 54 6 1 0.00735521
2 62 54 9 1 0.0073811
2 62 54 11 1 0.00751933
2 62 54 15 1 0.00837998
2 62 54 19 1 0.0078778
2 62 54 22 1 0.00804917
2 62 54 32 1 4.25353e+37
2 62 60 0 1 0.00552299
2 62 60 1 1 0.00598376
2 62 60 3 1 0.00651168
2 62 60 6 1 0.00734844
2 62 60 9 1 0.00762594
2 62 60 11 1 0.00816791
2 62 60 15 1 0.00996435
2 62 60 19 1 0.00843684
2 62 60 22 1 0.00962667
2 62 65 0 1 0.00670644
2 62 65 1 1 0.00718891
2 62 65 3 1 0.00758739
2 62 65 6 1 0.0087094
2 62 65 9 1 0.00940138
2 62 65 11 1 0.00950983
2 62 65 15 1 0.0100874
2 62 65 19 1 0.0073434
2 62 65 22 1 4.25353e+37
2 62 72 0 1 0.00578869
2 62 72 1 1 0.00595666
2 62 72 3 1 0.00647963
2 62 72 6 1 0.00799706
2 62 72 9 1 0.00837965
2 62 72 11 1 4.25353e+37
2 62 75 0 1 0.00542159
2 62 75 1 1 0.00718591
2 62 75 3 1 0.00785965
2 62 75 6 1 0.00934653
2 62 75 9 1 4.25353e+37
2 62 81 0 1 0.00469298
2 62 81 1 1 0.00606678
2 62 81 3 1 0.00638898
2 62 81 6 1 4.25353e+37
2 62 85 0 1 4.25353e+37
2 64 0 0 1 0.00572823
2 64 1 0 1 0.00460638
2 64 3 0 1 0.00521338
2 64 6 0 1 0.00515
2 64 6 1 1 0.00532251
2 64 8 0 1 0.00461319
2 64 8 1 1 0.00491008
2 64 10 0 1 0.00459326
2 64 10 1 1 0.00473035
2 64 14 0 1 0.00472802
2 64 14 1 1 0.00480862
2 64 14 3 1 0.0046096
2 64 18 0 1 0.00462532
2 64 18 1 1 0.00491124
2 64 18 3 1 0.00470554
2 64 18 6 1 0.00450359
2 64 21 0 1 0.00471708
2 64 21 1 1 0.00505242
2 64 21 3 1 0.00487669
2 64 21 6 1 0.00460305
2 64 21 9 1 0.00469987
2 64 23 0 1 0.00521488
2 64 23 1 1 0.00572487
2 64 23 3 1 0.00553185
2 64 23 6 1 0.00522444
2 64 23 9 1 0.0052955
2 64 23 11 1 0.00466178
2 64 27 0 1 0.00527416
2 64 27 1 1 0.00577422
2 64 27 3 1 0.00578573
2 64 27 6 1 0.00566897
2 64 27 9 1 0.00561966
2 64 27 11 1 0.00488935
2 64 27 15 1 0.00500105
2 64 31 0 1 0.00516975
2 64 31 1 1 0.00562814
2 64 31 3 1 0.00555776
2 64 31 6 1 0.00560424
2 64 31 9 1 0.00578265
2 64 31 11 1 0.00552597
2 64 31 15 1 0.0056493
2 64 31 19 1 0.00541552
2 64 33 0 1 0.00501126
2 64 33 1 1 0.00539929
2 64 33 3 1 0.00533209
2 64 33 6 1 0.00545859
2 64 33 9 1 0.00579089
2 64 33 11 1 0.00578697
2 64 33 15 1 0.00595058
2 64 33 19 1 0.00585833
2 64 33 22 1 0.00631687
2 64 39 0 1 0.00620354
2 64 39 1 1 0.00622083
2 64 39 3 1 0.00611447
2 64 39 6 1 0.00642897
2 64 39 9 1 0.00679604
2 64 39 11 1 0.00665278
2 64 39 15 1 0.00711283
2 64 39 19 1 0.00629815
2 64 39 22 1 0.00666348
2 64 39 32 1 4.25353e+37
2 64 44 0 1 0.00674056
2 64 44 1 1 0.00667503
2 64 44 3 1 0.00653317
2 64 44 6 1 0.00702906
2 64 44 9 1 0.00739481
2 64 44 11 1 0.00779768
2 64 44 15 1 0.00852039
2 64 44 19 1 0.00769376
2 64 44 22 1 0.00690208
2 64 44 32 1 4.25353e+37
2 64 49 0 1 0.00685095
2 64 49 1 1 0.00680691
2 64 49 3 1 0.00675812
2 64 49 6 1 0.00732424
2 64 49 9 1 0.00761561
2 64 49 11 1 0.00747339
2 64 49 15 1 0.00838619
2 64 49 19 1 0.00772915
2 64 49 22 1 0.00717633
2 64 49 32 1 4.25353e+37
2 64 54 0 1 0.00642741
2 64 54 1 1 0.00691495
2 64 54 3 1 0.00694414
2 64 54 6 1 0.00735521
2 64 54 9 1 0.0073811
2 64 54 11 1 0.00751933
2 64 54 15 1 0.00837998
2 64 54 19 1 0.0078778
2 64 54 22 1 0.00804917
2 64 54 32 1 4.25353e+37
2 64 60 0 1 0.00552299
2 64 60 1 1 0.00598376
2 64 60 3 1 0.00651168
2 64 60 6 1 0.00734844
2 64 60 9 1 0.00762594
2 64 60 11 1 0.00816791
2 64 60 15 1 0.00996435
2 64 60 19 1 0.00843684
2 64 60 22 1 0.00962667
2 64 65 0 1 0.00670644
2 64 65 1 1 0.00718891
2 64 65 3 1 0.00758739
2 64 65 6 1 0.0087094
2 64 65 9 1 0.00940138
2 64 65 11 1 0.00950983
2 64 65 15 1 0.0100874
2 64 65 19 1 0.0073434
2 64 65 22 1 4.25353e+37
2 64 72 0 1 0.00578869
2 64 72 1 1 0.00595666
2 64 72 3 1 0.00647963
2 64 72 6 1 0.00799706
2 64 72 9 1 0.00837965
2 64 72 11 1 4.25353e+37
2 64 75 0 1 0.00542159
2 64 75 1 1 0.00718591
2 64 75 3 1 0.00785965
2 64 75 6 1 0.00934653
2 64 75 9 1 4.25353e+37
2 64 81 0 1 0.00469298
2 64 81 1 1 0.00606678
2 64 81 3 1 0.00638898
2 64 81 6 1 4.25353e+37
2 64 85 0 1 4.25353e+37
2 65 0 0 1 0.00558553
2 65 1 0 1 0.00469292
2 65 3 0 1 0.00529049
2 65 6 0 1 0.00518395
2 65 6 1 1 0.00536559
2 65 8 0 1 0.00462488
2 65 8 1 1 0.00494063
2 65 10 0 1 0.00458793
2 65 10 1 1 0.00474244
2 65 14 0 1 0.00482091
2 65 14 1 1 0.0048741
2 65 14 3 1 0.00465175
2 65 18 0 1 0.00471455
2 65 18 1 1 0.00499147
2 65 18 3 1 0.00477183
2 65 18 6 1 0.00458666
2 65 21 0 1 0.00481108
2 65 21 1 1 0.00513893
2 65 21 3 1 0.00494974
2 65 21 6 1 0.00468608
2 65 21 9 1 0.00472461
2 65 23 0 1 0.00527865
2 65 23 1 1 0.00579559
2 65 23 3 1 0.00559355
2 65 23 6 1 0.00529385
2 65 23 9 1 0.00533615
2 65 23 11 1 0.00472853
2 65 27 0 1 0.00532648
2 65 27 1 1 0.00583375
2 65 27 3 1 0.00582265
2 65 27 6 1 0.00571043
2 65 27 9 1 0.00566505
2 65 27 11 1 0.00494257
2 65 27 15 1 0.00512787
2 65 31 0 1 0.00521739
2 65 31 1 1 0.00567729
2 65 31 3 1 0.00561077
2 65 31 6 1 0.00566939
2 65 31 9 1 0.00585624
2 65 31 11 1 0.0055611
2 65 31 15 1 0.00577575
2 65 31 19 1 0.00552319
2 65 33 0 1 0.00507839
2 65 33 1 1 0.00546439
2 65 33 3 1 0.00540402
2 65 33 6 1 0.00556472
2 65 33 9 1 0.00592798
2 65 33 11 1 0.00587304
2 65 33 15 1 0.00613306
2 65 33 19 1 0.0060082
2 65 33 22 1 0.00646662
2 65 39 0 1 0.00630361
2 65 39 1 1 0.00632015
2 65 39 3 1 0.00621479
2 65 39 6 1 0.006563
2 65 39 9 1 0.00696483
2 65 39 11 1 0.00671648
2 65 39 15 1 0.0073066
2 65 39 19 1 0.00644064
2 65 39 22 1 0.0068701
2 65 39 32 1 4.25353e+37
2 65 44 0 1 0.0067009
2 65 44 1 1 0.00665959
2 65 44 3 1 0.00658089
2 65 44 6 1 0.00704731
2 65 44 9 1 0.00734381
2 65 44 11 1 0.00797344
2 65 44 15 1 0.00859265
2 65 44 19 1 0.00781928
2 65 44 22 1 0.00709319
2 65 44 32 1 4.25353e+37
2 65 49 0 1 0.00667037
2 65 49 1 1 0.00664931
2 65 49 3 1 0.00670497
2 65 49 6 1 0.00720823
2 65 49 9 1 0.0073426
2 65 49 11 1 0.00750498
2 65 49 15 1 0.00825655
2 65 49 19 1 0.00792658
2 65 49 22 1 0.0074472
2 65 49 32 1 4.25353e+37
2 65 54 0 1 0.00597962
2 65 54 1 1 0.0066322
2 65 54 3 1 0.00681365
2 65 54 6 1 0.00695276
2 65 54 9 1 0.0066809
2 65 54 11 1 0.00730133
2 65 54 15 1 0.00779558
2 65 54 19 1 0.00748634
2 65 54 22 1 0.0079269
2 65 54 32 1 4.25353e+37
2 65 60 0 1 0.00537287
2 65 60 1 1 0.00595444
2 65 60 3 1 0.00663842
2 65 60 6 1 0.00733074
2 65 60 9 1 0.00745256
2 65 60 11 1 0.00808852
2 65 60 15 1 0.00947229
2 65 60 19 1 0.00880702
2 65 60 22 1 0.0100577
2 65 65 0 1 0.00633427
2 65 65 1 1 0.00699654
2 65 65 3 1 0.00736184
2 65 65 6 1 0.00860041
2 65 65 9 1 0.00954579
2 65 65 11 1 0.00992847
2 65 65 15 1 0.0103317
2 65 65 19 1 0.00885769
2 65 65 22 1 4.25353e+37
2 65 72 0 1 0.00553987
2 65 72 1 1 0.0059801
2 65 72 3 1 0.00656279
2 65 72 6 1 0.00814135
2 65 72 9 1 4.25353e+37
2 65 75 0 1 0.00557957
2 65 75 1 1 0.00739218
2 65 75 3 1 0.00810837
2 65 75 6 1 0.00959692
2 65 75 9 1 4.25353e+37
2 65 81 0 1 0.00494732
2 65 81 1 1 0.00630832
2 65 81 3 1 0.0065814
2 65 81 6 1 4.25353e+37
2 65 85 0 1 4.25353e+37
2 66 0 0 1 0.00558553
2 66 1 0 1 0.00469292
2 66 3 0 1 0.00529049
2 66 6 0 1 0.00518395
2 66 6 1 1 0.00536559
2 66 8 0 1 0.00462488
2 66 8 1 1 0.00494063
2 66 10 0 1 0.00458793
2 66 10 1 1 0.00474244
2 66 14 0 1 0.00482091
2 66 14 1 1 0.0048741
2 66 14 3 1 0.00465175
2 66 18 0 1 0.00471455
2 66 18 1 1 0.00499147
2 66 18 3 1 0.00477183
2 66 18 6 1 0.00458666
2 66 21 0 1 0.00481108
2 66 21 1 1 0.00513893
2 66 21 3 1 0.00494974
2 66 21 6 1 0.00468608
2 66 21 9 1 0.00472461
2 66 23 0 1 0.00527865
2 66 23 1 1 0.00579559
2 66 23 3 1 0.00559355
2 66 23 6 1 0.00529385
2 66 23 9 1 0.00533615
2 66 23 11 1 0.00472853
2 66 27 0 1 0.00532648
2 66 27 1 1 0.00583375
2 66 27 3 1 0.00582265
2 66 27 6 1 0.00571043
2 66 27 9 1 0.00566505
2 66 27 11 1 0.00494257
2 66 27 15 1 0.00512787
2 66 31 0 1 0.00521739
2 66 31 1 1 0.00567729
2 66 31 3 1 0.00561077
2 66 31 6 1 0.00566939
2 66 31 9 1 0.00585624
2 66 31 11 1 0.0055611
2 66 31 15 1 0.00577575
2 66 31 19 1 0.00552319
2 66 33 0 1 0.00507839
2 66 33 1 1 0.00546439
2 66 33 3 1 0.00540402
2 66 33 6 1 0.00556472
2 66 33 9 1 0.00592798
2 66 33 11 1 0.00587304
2 66 33 15 1 0.00613306
2 66 33 19 1 0.0060082
2 66 33 22 1 0.00646662
2 66 39 0 1 0.00630361
2 66 39 1 1 0.00632015
2 66 39 3 1 0.00621479
2 66 39 6 1 0.006563
2 66 39 9 1 0.00696483
2 66 39 11 1 0.00671648
2 66 39 15 1 0.0073066
2 66 39 19 1 0.00644064
2 66 39 22 1 0.0068701
2 66 39 32 1 4.25353e+37
2 66 44 0 1 0.0067009
2 66 44 1 1 0.00665959
2 66 44 3 1 0.00658089
2 66 44 6 1 0.00704731
2 66 44 9 1 0.00734381
2 66 44 11 1 0.00797344
2 66 44 15 1 0.00859265
2 66 44 19 1 0.00781928
2 66 44 22 1 0.00709319
2 66 44 32 1 4.25353e+37
2 66 49 0 1 0.00667037
2 66 49 1 1 0.00664931
2 66 49 3 1 0.00670497
2 66 49 6 1 0.00720823
2 66 49 9 1 0.0073426
2 66 49 11 1 0.00750498
2 66 49 15 1 0.00825655
2 66 49 19 1 0.00792658
2 66 49 22 1 0.0074472
2 66 49 32 1 4.25353e+37
2 66 54 0 1 0.00597962
2 66 54 1 1 0.0066322
2 66 54 3 1 0.00681365
2 66 54 6 1 0.00695276
2 66 54 9 1 0.0066809
2 66 54 11 1 0.00730133
2 66 54 15 1 0.00779558
2 66 54 19 1 0.00748634
2 66 54 22 1 0.0079269
2 66 54 32 1 4.25353e+37
2 66 60 0 1 0.00537287
2 66 60 1 1 0.00595444
2 66 60 3 1 0.00663842
2 66 60 6 1 0.00733074
2 66 60 9 1 0.00745256
2 66 60 11 1 0.00808852
2 66 60 15 1 0.00947229
2 66 60 19 1 0.00880702
2 66 60 22 1 0.0100577
2 66 65 0 1 0.00633427
2 66 65 1 1 0.00699654
2 66 65 3 1 0.00736184
2 66 65 6 1 0.00860041
2 66 65 9 1 0.00954579
2 66 65 11 1 0.00992847
2 66 65 15 1 0.0103317
2 66 65 19 1 0.00885769
2 66 72 0 1 0.00553987
2 66 72 1 1 0.0059801
2 66 72 3 1 0.00656279
2 66 72 6 1 0.00814135
2 66 72 9 1 4.25353e+37
2 66 75 0 1 0.00557957
2 66 75 1 1 0.00739218
